Log of topics and messages, created at 2026-03-23T11:03:33.132165
2026-03-23T11:03:35.975645 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.11454999446868896, flight_mode='Offboard', speed=0.012169349938631058, global_lat=47.39813576246649, global_lon=8.549134647364314, global_alt=0.11454999446868896) 
2026-03-23T11:03:36.077390 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.11467382311820984, flight_mode='Offboard', speed=0.011037327349185944, global_lat=47.398135785857185, global_lon=8.549134664630667, global_alt=0.11467382311820984) 
2026-03-23T11:03:36.085052 ; /fmu/out/home_position_v1 ; px4_msgs.msg.HomePosition(timestamp=1774263815793859, lat=47.398135785857185, lon=8.549134664630667, alt=0.11467382311820984, x=18.306474685668945, y=223.63331604003906, z=0.17128470540046692, roll=0.0031199329532682896, pitch=-0.001963719492778182, yaw=-0.1260279417037964, valid_alt=True, valid_hpos=True, valid_lpos=True, manual_home=False, update_count=206) 
2026-03-23T11:03:36.085591 ; /fmu/out/vehicle_land_detected ; px4_msgs.msg.VehicleLandDetected(timestamp=1774263815789859, freefall=False, ground_contact=True, maybe_landed=False, landed=False, in_ground_effect=True, in_descend=False, has_low_throttle=True, vertical_movement=False, horizontal_movement=False, rotational_movement=False, close_to_ground_or_skipped_check=True, at_rest=False) 
2026-03-23T11:03:36.091530 ; /fmu/out/vehicle_land_detected ; px4_msgs.msg.VehicleLandDetected(timestamp=1774263815797859, freefall=False, ground_contact=False, maybe_landed=False, landed=False, in_ground_effect=True, in_descend=False, has_low_throttle=True, vertical_movement=False, horizontal_movement=False, rotational_movement=False, close_to_ground_or_skipped_check=True, at_rest=False) 
2026-03-23T11:03:36.142702 ; /fmu/out/failsafe_flags ; px4_msgs.msg.FailsafeFlags(timestamp=1774263815853859, mode_req_angular_velocity=8312190, mode_req_attitude=8311166, mode_req_local_alt=8257918, mode_req_local_position=7995448, mode_req_local_position_relaxed=262212, mode_req_global_position=56, mode_req_global_position_relaxed=0, mode_req_mission=8, mode_req_offboard_signal=16384, mode_req_home_position=32, mode_req_wind_and_flight_time_compliance=2621464, mode_req_prevent_arming=3944480, mode_req_manual_control=34119, mode_req_other=2139095040, angular_velocity_invalid=False, attitude_invalid=False, local_altitude_invalid=False, local_position_invalid=False, local_position_invalid_relaxed=False, local_velocity_invalid=False, global_position_invalid=False, global_position_invalid_relaxed=False, auto_mission_missing=True, offboard_control_signal_lost=False, home_position_invalid=False, manual_control_signal_lost=True, gcs_connection_lost=False, battery_warning=0, battery_low_remaining_time=False, battery_unhealthy=False, geofence_breached=False, mission_failure=False, vtol_fixed_wing_system_failure=False, wind_limit_exceeded=False, flight_time_limit_exceeded=False, position_accuracy_low=False, navigator_failure=False, fd_critical_failure=False, fd_esc_arming_failure=False, fd_imbalanced_prop=False, fd_motor_failure=False) 
2026-03-23T11:03:36.180088 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.115101158618927, flight_mode='Offboard', speed=0.009802184998989105, global_lat=47.398135809012814, global_lon=8.549134675892898, global_alt=0.115101158618927) 
2026-03-23T11:03:36.278710 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.11569172143936157, flight_mode='Offboard', speed=0.00890946015715599, global_lat=47.39813582829676, global_lon=8.549134679857216, global_alt=0.11569172143936157) 
2026-03-23T11:03:36.305316 ; /fmu/in/trajectory_setpoint ; px4_msgs.msg.TrajectorySetpoint(timestamp=1774263816302585, position=array([ 18.311975, 223.63435 ,  -5.      ], dtype=float32), velocity=array([0., 0., 0.], dtype=float32), acceleration=array([0., 0., 0.], dtype=float32), jerk=array([0., 0., 0.], dtype=float32), yaw=-0.12613613903522491, yawspeed=0.0) 
2026-03-23T11:03:36.377907 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.1168188750743866, flight_mode='Offboard', speed=0.008277238346636295, global_lat=47.39813584248704, global_lon=8.549134671596216, global_alt=0.1168188750743866) 
2026-03-23T11:03:36.443839 ; /fmu/out/vehicle_control_mode ; px4_msgs.msg.VehicleControlMode(timestamp=1774263816141859, flag_armed=True, flag_multicopter_position_control_enabled=True, flag_control_manual_enabled=False, flag_control_auto_enabled=False, flag_control_offboard_enabled=True, flag_control_position_enabled=True, flag_control_velocity_enabled=True, flag_control_altitude_enabled=True, flag_control_climb_rate_enabled=True, flag_control_acceleration_enabled=True, flag_control_attitude_enabled=True, flag_control_rates_enabled=True, flag_control_allocation_enabled=True, flag_control_termination_enabled=False, source_id=0) 
2026-03-23T11:03:36.444714 ; /fmu/out/vehicle_status_v1 ; px4_msgs.msg.VehicleStatus(timestamp=1774263816141859, armed_time=3886916000, takeoff_time=3889592000, arming_state=2, latest_arming_reason=4, latest_disarming_reason=6, nav_state_timestamp=3172756000, nav_state_user_intention=14, nav_state=14, executor_in_charge=0, valid_nav_states_mask=2147411327, can_set_nav_states_mask=8308095, failure_detector_status=0, hil_state=0, vehicle_type=1, failsafe=False, failsafe_and_user_took_over=False, failsafe_defer_state=0, gcs_connection_lost=False, gcs_connection_lost_counter=0, high_latency_data_link_lost=False, is_vtol=True, is_vtol_tailsitter=False, in_transition_mode=False, in_transition_to_fw=False, system_type=21, system_id=1, component_id=1, safety_button_available=True, safety_off=True, power_input_valid=True, usb_connected=False, open_drone_id_system_present=False, open_drone_id_system_healthy=False, parachute_system_present=False, parachute_system_healthy=False, rc_calibration_in_progress=False, calibration_enabled=False, pre_flight_checks_pass=True) 
2026-03-23T11:03:36.479352 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.11874119937419891, flight_mode='Offboard', speed=0.008326971903443336, global_lat=47.39813584947989, global_lon=8.549134651554585, global_alt=0.11874119937419891) 
2026-03-23T11:03:36.579429 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.12151822447776794, flight_mode='Offboard', speed=0.009266816079616547, global_lat=47.39813584786082, global_lon=8.549134626795638, global_alt=0.12151822447776794) 
2026-03-23T11:03:36.683711 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.12510477006435394, flight_mode='Offboard', speed=0.01060774177312851, global_lat=47.39813584006097, global_lon=8.549134608301816, global_alt=0.12510477006435394) 
2026-03-23T11:03:36.706989 ; /fmu/out/failsafe_flags ; px4_msgs.msg.FailsafeFlags(timestamp=1774263816393859, mode_req_angular_velocity=8312190, mode_req_attitude=8311166, mode_req_local_alt=8257918, mode_req_local_position=7995448, mode_req_local_position_relaxed=262212, mode_req_global_position=56, mode_req_global_position_relaxed=0, mode_req_mission=8, mode_req_offboard_signal=16384, mode_req_home_position=32, mode_req_wind_and_flight_time_compliance=2621464, mode_req_prevent_arming=3944480, mode_req_manual_control=34119, mode_req_other=2139095040, angular_velocity_invalid=False, attitude_invalid=False, local_altitude_invalid=False, local_position_invalid=False, local_position_invalid_relaxed=False, local_velocity_invalid=False, global_position_invalid=False, global_position_invalid_relaxed=False, auto_mission_missing=True, offboard_control_signal_lost=False, home_position_invalid=False, manual_control_signal_lost=True, gcs_connection_lost=False, battery_warning=0, battery_low_remaining_time=False, battery_unhealthy=False, geofence_breached=False, mission_failure=False, vtol_fixed_wing_system_failure=False, wind_limit_exceeded=False, flight_time_limit_exceeded=False, position_accuracy_low=False, navigator_failure=False, fd_critical_failure=False, fd_esc_arming_failure=False, fd_imbalanced_prop=False, fd_motor_failure=False) 
2026-03-23T11:03:36.746183 ; /fmu/out/vtol_vehicle_status ; px4_msgs.msg.VtolVehicleStatus(timestamp=1774263816429859, vehicle_vtol_state=3, fixed_wing_system_failure=False) 
2026-03-23T11:03:36.777058 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.12802104651927948, flight_mode='Offboard', speed=0.01167148258537054, global_lat=47.398135831712764, global_lon=8.549134593732687, global_alt=0.12802104651927948) 
2026-03-23T11:03:36.877474 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.1253662109375, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.13126875460147858, flight_mode='Offboard', speed=0.013245386071503162, global_lat=47.398135818852424, global_lon=8.549134574615897, global_alt=0.13126875460147858) 
2026-03-23T11:03:36.944668 ; /fmu/out/battery_status_v1 ; px4_msgs.msg.BatteryStatus(timestamp=1774263816617859, connected=True, voltage_v=16.095367431640625, current_a=-1.0, current_average_a=2.0353407859802246, discharged_mah=-1078.2315673828125, remaining=0.9580011367797852, scale=1.0046883821487427, time_remaining_s=nan, temperature=nan, cell_count=4, source=0, priority=0, capacity=0, cycle_count=0, average_time_to_empty=0, manufacture_date=0, state_of_health=0, max_error=0, id=1, interface_error=0, voltage_cell_v=array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), max_cell_voltage_delta=0.0, is_powering_off=False, is_required=False, warning=0, faults=0, full_charge_capacity_wh=0.0, remaining_capacity_wh=0.0, over_discharge_count=0, nominal_voltage=0.0, internal_resistance_estimate=0.004999999888241291, ocv_estimate=16.075366973876953, ocv_estimate_filtered=16.18000030517578, volt_based_soc_estimate=0.9888887405395508, voltage_prediction=0.0, prediction_error=0.0, estimation_covariance_norm=6.0133185386657715) 
2026-03-23T11:03:36.972944 ; /fmu/out/vehicle_control_mode ; px4_msgs.msg.VehicleControlMode(timestamp=1774263816645859, flag_armed=True, flag_multicopter_position_control_enabled=True, flag_control_manual_enabled=False, flag_control_auto_enabled=False, flag_control_offboard_enabled=True, flag_control_position_enabled=True, flag_control_velocity_enabled=True, flag_control_altitude_enabled=True, flag_control_climb_rate_enabled=True, flag_control_acceleration_enabled=True, flag_control_attitude_enabled=True, flag_control_rates_enabled=True, flag_control_allocation_enabled=True, flag_control_termination_enabled=False, source_id=0) 
2026-03-23T11:03:36.973407 ; /fmu/out/vehicle_status_v1 ; px4_msgs.msg.VehicleStatus(timestamp=1774263816645859, armed_time=3886916000, takeoff_time=3889592000, arming_state=2, latest_arming_reason=4, latest_disarming_reason=6, nav_state_timestamp=3172756000, nav_state_user_intention=14, nav_state=14, executor_in_charge=0, valid_nav_states_mask=2147411327, can_set_nav_states_mask=8308095, failure_detector_status=0, hil_state=0, vehicle_type=1, failsafe=False, failsafe_and_user_took_over=False, failsafe_defer_state=0, gcs_connection_lost=False, gcs_connection_lost_counter=0, high_latency_data_link_lost=False, is_vtol=True, is_vtol_tailsitter=False, in_transition_mode=False, in_transition_to_fw=False, system_type=21, system_id=1, component_id=1, safety_button_available=True, safety_off=True, power_input_valid=True, usb_connected=False, open_drone_id_system_present=False, open_drone_id_system_healthy=False, parachute_system_present=False, parachute_system_healthy=False, rc_calibration_in_progress=False, calibration_enabled=False, pre_flight_checks_pass=True) 
2026-03-23T11:03:36.979999 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.13420544564723969, flight_mode='Offboard', speed=0.014510049484670162, global_lat=47.3981358027795, global_lon=8.549134556391751, global_alt=0.13420544564723969) 
2026-03-23T11:03:37.002768 ; /fmu/out/timesync_status ; px4_msgs.msg.TimesyncStatus(timestamp=1774263816673859, source_protocol=2, remote_timestamp=1774263817000634, observed_offset=-1774259926528634, estimated_offset=-1774259926201859, round_trip_time=0) 
2026-03-23T11:03:37.078373 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.13689377903938293, flight_mode='Offboard', speed=0.017155548557639122, global_lat=47.39813578668827, global_lon=8.549134537330664, global_alt=0.13689377903938293) 
2026-03-23T11:03:37.129428 ; /fmu/out/vehicle_land_detected ; px4_msgs.msg.VehicleLandDetected(timestamp=1774263816797859, freefall=False, ground_contact=False, maybe_landed=False, landed=False, in_ground_effect=True, in_descend=False, has_low_throttle=False, vertical_movement=False, horizontal_movement=False, rotational_movement=False, close_to_ground_or_skipped_check=True, at_rest=False) 
2026-03-23T11:03:37.176765 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.1417844444513321, flight_mode='Offboard', speed=0.03753215819597244, global_lat=47.398135766040035, global_lon=8.54913452255607, global_alt=0.1417844444513321) 
